"","track_id","artist_name","title","loudness","tempo","time_signature","key","mode","duration","song_hotttnesss","year","popular"
"11755","TRAUCXI128F4216A3D","Languis","Cable",-16.595,126.999,7,1,1,199.00036,0.193927764,0,0
"279","TRAAVOK12903CC4773","Buzzhorn","Pinned To The Ground (album version)",-5.627,144.836,3,9,0,239.98649,0.193857803,2002,0
"12885","TRAWCTL12903CBD92A","Misty Roses","Innsmouth Jewelry",-11.487,105.046,4,8,1,290.7424,0.193711018,0,0
"14331","TRAYZDO128F9318816","The Lord Henry","So So So",-7.689,96.967,4,0,1,240.84853,0.193263903,0,0
"4411","TRAHXZJ128F930C784","Seamus Egan","McDermott's Fancy / Swans Among The Rushes / Chicago / The Swallow's Nest - (jig)",-10.638,61.82,1,2,1,277.18485,0.192856346,0,0
"779","TRABMRC128F424A707","Tha Chamba","Korrupted - Remix",-6.816,172.287,4,8,0,281.75628,0.192726916,0,0
"7181","TRAMLJB128F4220AC2","Pete Miser","On The Rhyme (Featuring DJ Pete Miser)",-9.559,179.965,4,7,1,224.02567,0.192647712,0,0
"1856","TRADDBX128F93497E9","Los Gaiteros de San Jacinto","El Corcovado (The Wood-Quail)",-21.854,171.123,4,2,0,234.52689,0.192264382,0,0
"5381","TRAJAYH128F427ADE6","Vodka Collins","See You Comin'",-5.654,143.095,4,5,1,220.52526,0.192247761,0,0
"10106","TRARKTI128F9310BA2","Bruce Rowland","Let's Call Him ""Andre",-26.458,235.318,4,2,1,138.762,0.191299942,0,0
"12921","TRAWFSY128EF35DC76","Buffalo Nickel Band","Palm Springs Jump",-18.095,163.759,4,7,1,200.25424,0.19065616,0,0
"7863","TRANTPG128F4276789","Nybbl","Such Grand Ideas",-7.375,130.06,4,2,1,232.202,0.187894979,0,0
"11","TRAAAVO128F93133D4","JennyAnyKind","Young Boy Blues",-10.021,146.765,1,5,0,218.77506,0,0,0
"13","TRAABDL12903CAABBA","Andy Andy","La Culpa",-6.632,130.04,4,9,1,226.35057,0,0,0
"14","TRAABJL12903CDCF1A","Bob Azzam","Auguri Cha Cha",-7.75,137.334,1,10,0,191.84281,0,0,0
"20","TRAABXG128F9318EBD","lextrical","Synthetic Dream",-6.787,138.331,4,7,1,165.69424,0,0,0
"22","TRAABYW128F4244559","Alice Stuart","Kassie Jones",-8.514,110.382,1,11,1,220.78649,0,0,0
"30","TRAACOW128F933E35F","Faye Adams","Crazy Mixed Up World",-18.051,95.957,3,8,1,156.39465,0,1961,0
"34","TRAACTB12903CAAF15","Billie Jo Spears","It Makes No Difference Now",-9.983,160.839,1,4,1,133.32853,0,1992,0
"40","TRAADHS12903CE70A9","Jacob Young","In A Subtle Way",-19.478,89.667,4,1,1,456.30649,0,0,0
"44","TRAADLR12903CF8D7E","Roberto Torres","Sabor Guajiro",-12.716,117.271,4,0,1,226.66404,0,0,0
"63","TRAAEUB12903CDD3EA","The Berzerker","Deform (live)",-6.222,174.287,3,1,1,165.61587,0,2000,0
"65","TRAAEXM128F92D47C8","Edith Lefel","An ti chans'",-4.638,101.972,4,0,1,276.50567,0,0,0
"70","TRAAFON128F42926FB","Bruce Rowland","Rosemary Recalls",-26.266,115.642,4,7,1,84.03546,0,1985,0
"80","TRAAGKF128F932D5A2","Smartbomb","Complicate It",-2.658,132.022,4,0,1,233.27302,0,2001,0
"99","TRAAHJX128F9312B83","Kai Winding","Mangos",-14.438,112.006,4,0,1,223.4771,0,1961,0
"114","TRAAIFG12903CB0BCB","Richard Burton","I See The Boys Of Summer",-37.398,109.823,3,2,1,171.49342,0,0,0
"115","TRAAIGD12903CA2F3C","Rory Block","Three Is a Crowd",-13.836,90.101,1,1,1,266.05669,0,0,0
"140","TRAAKAV128F931BE25","Ragheb Alama","A'chek Ouyounik (2009 Digital Remaster)",-8.804,191.196,4,7,0,413.36118,0,0,0
"145","TRAAKQS128F4224DE1","Brazilian Tropical Orchestra","One Less Bell To Answer",-10.229,236.006,4,5,1,192.44363,0,0,0
"159","TRAALUX12903CFD50B","Johnny Osbourne","Lend Me Your Chopper",-9.741,163.445,4,3,0,215.30077,0,2004,0
"174","TRAAMXP128F4264F6A","Bare Jr.","Naked Albino",-7.309,107.529,3,10,1,254.79791,0,1998,0
"175","TRAAMYQ128F148B753","Shelley Fabares","Johnny Loves Me (LP Version)",-15.351,99.408,4,0,1,143.0722,0,0,0
"176","TRAAMZB12903CAB002","Norrie Paramor","Dearly Beloved",-25.694,79.731,4,9,1,163.49995,0,0,0
"177","TRAAMZR128F9315DCC","Gary Hobbs","The Look Of Love",-9.435,188.502,1,0,1,289.64526,0,0,0
"186","TRAAODT12903D0D16E","Susana Seivane","Para Milladoiro",-13.038,152.013,4,10,1,350.71955,0,2010,0
"194","TRAAOTT128F9342E04","FlÃ¡vio JosÃ©","Jogo Limpo",-8.639,168.323,4,3,1,252.02893,0,0,0
"196","TRAAOYG128F9314996","Pery Ribeiro","Our Love Is Here To Stay",-13.668,133.009,4,0,1,180.00934,0,0,0
"201","TRAAPLS12903CB2D40","Pascal Sangla","Une petite pause",-14.737,93.238,4,9,1,243.1473,0,2010,0
"223","TRAAQYU12903CE68CE","Boogie Pimps","Get Back Down",-6.751,83.326,3,1,1,415.03302,0,0,0
"227","TRAARRG12903CDB456","Gloriana","Pulecenella 'e mÃ_",-17.522,161.054,4,0,0,179.06893,0,0,0
"229","TRAARUN128F932B1A0","Grant Geissman","Big Stax/High Volts (Album Version)",-9.993,128.219,4,9,1,320.60036,0,0,0
"230","TRAASDM12903CD474E","20/20","It Goes On",-12.99,101.229,4,6,1,302.36689,0,0,0
"235","TRAASKO128F427CE1C","N.W.A.","A B***** Is A B***** (Edited)",-8.91,97.099,4,9,1,168.75057,0,1989,0
"247","TRAATLC12903D0172B","The Irish Tenors","Mountains Of Mourne",-19.794,152.258,4,10,1,100.85832,0,0,0
"251","TRAATNN128F92FD35F","Blind Blake & The Royal Victoria Hotel Calypsos","Oh Look Misery",-7.108,101.492,4,7,1,151.53587,0,0,0
"256","TRAATXO128F92D97A6","Jerry Butler","Moon River - Original",-13.135,105.24,4,2,1,155.74159,0,0,0
"266","TRAAUMZ12903CA97DC","Carl Doy with NZSO","The First Noel",-16.527,94.658,3,2,1,158.56281,0,0,0
"269","TRAAUZI12903CAFD53","The Nightraver & The Magican","Drop the Bass",-5.483,184.981,4,6,1,233.53424,0,0,0
"273","TRAAVGB12903CFAA99","Hank Locklin","Filipino Baby",-9.668,165.668,3,9,1,159.03302,0,0,0
"281","TRAAVRJ128F92FF90A","!!!","Myth Takes",-7.901,193.978,4,11,0,143.98649,0,2007,0
"289","TRAAWVQ128F9313D31","Catherine Howe","Freedom Enough (From Silent Mother Nature)",-11.428,172.337,4,4,1,183.37914,0,0,0
"291","TRAAXEJ12903CA7253","Rodney O & Joe Cooley","Nutty Block",-9.745,175.393,4,1,0,172.01587,0,1991,0
"293","TRAAXKI128F92DAC1B","Strata","Part One From Triomusic",-21.787,109.671,5,2,1,377.67791,0,2004,0
"639","TRABACN128F425B784","Casual","OAKtown",-8.422,106.689,1,4,0,259.44771,0,0,0
"641","TRABAFP128F931E9A1","Tiny Tim","I Hold Your Hand In Mine [Live At Royal Albert Hall]",-23.996,93.779,3,6,1,43.36281,0,2000,0
"644","TRABAVQ12903CBF7E0","David Martin","It Wont Be Christmas",-14.835,98.718,4,0,1,241.47546,0,0,0
"648","TRABAXV128F92F6AE3","Eddie Calvert","Erica (2005 Digital Remaster)",-9.672,159.587,1,4,1,138.63138,0,0,0
"654","TRABBLU128F93349CF","Jinx","Kutt Free (DJ Volume Remix)",-7.884,89.345,5,6,1,407.37914,0,0,0
"687","TRABERG128F92FCD72","John Davis & Emma Doyle","Rudolph The Red-Nosed Reindeer",-13.781,169.878,4,0,1,135.52281,0,0,0
"689","TRABEXK12903CCE19B","Jauida","I don't Want to Be Alone Tonight",-6.996,101.01,4,7,1,269.76608,0,0,0
"698","TRABFYT128F9339BA6","The Stolen Minks","I Hate You",-2.704,123.695,4,2,1,56.42404,0,0,0
"700","TRABGDA128F92F69BB","Extasick","Misanthrope",-8.933,91.459,4,2,1,134.03383,0,0,0
"712","TRABGYU128F422B4D3","State of Chaos","CHAOS INTRO",-18.724,97.619,3,2,1,176.90077,0,0,0
"716","TRABHFK128F92F1271","Leonard Kwan","Hawaiian Chimes",-17.805,108.912,4,5,1,170.31791,0,0,0
"719","TRABHTQ128F92DB038","Charanga Forever","Tumba Tumba",-6.622,203.964,5,1,1,367.43791,0,2000,0
"726","TRABIKX128F930CE4F","Ayo","Complain",-11.26,128.689,4,0,1,212.71465,0,2006,0
"734","TRABIZN128F9317EDF","David Mingyue Liang","Youlan_ Lonely Orchid (solo guqin)",-16.077,163.67,4,2,0,757.99465,0,0,0
"735","TRABIZY128F933C696","Pursuit Of Happiness","Forbidden Fruit",-10.324,127.298,4,7,1,196.49261,0,0,0
"743","TRABJRI128F92EDF92","The Cosmosamatics","Serene",-14.952,65.054,4,3,1,338.36363,0,0,0
"750","TRABKAS128F42AB822","Erkki Junkkarinen","Rakkauden satu - Histoire d'un Amour -",-9.559,100.612,4,4,0,215.82322,0,0,0
"783","TRABMZZ128F4249C60","Hatebreed","As Diehard As They Come (Album Version)",-3.806,85.771,4,0,0,136.95955,0,2006,0
"789","TRABNIP12903CB604F","Selena","Ven Conmigo/Perdoname (Live)",-5.68,106.438,1,9,0,388.51873,0,0,0
"795","TRABONG128EF36206F","Barbarito Diez","Flores Negras",-9.718,85.878,5,0,1,183.43138,0,0,0
"798","TRABOPD128F422E200","Satan's Host","Metal from Hell...22nd Century",-3.47,121.553,4,11,0,332.7473,0,0,0
"801","TRABPAG128F92E2D80","Bobby Bland","Drifting From Town To Town",-10.269,105.927,3,2,0,181.49832,0,2006,0
"802","TRABPAU128F429C1BD","Headliners","Negativ Song",-4.969,88.001,3,4,1,169.56036,0,2006,0
"824","TRABQUK12903CF45B1","Percy Faith And His Orchestra","Damisela Encantadora",-17.611,179.264,5,2,1,152.13669,0,0,0
"825","TRABQVM128F92F7544","Stars Like Fleas","You Are My Memoir",-7.401,103.936,1,5,1,264.51546,0,2007,0
"829","TRABREH12903CE49E8","Little Freddie King","Bus Station Blues (Live)",-12.552,100.011,3,9,1,443.55873,0,0,0
"833","TRABRMZ128F4261DED","Selena","Como La Flor (2005 Re-mastering) (Live)",-7.951,182.168,4,7,0,329.58649,0,0,0
"856","TRABUAQ128F4258028","Two Man Advantage","The Sweep",-6.084,210.982,1,0,1,50.83383,0,0,0
"863","TRABUJF128F933ABF7","Architecture In Helsinki","Heart it Races (Frank Tetaz Remix)",-7.743,100.032,4,5,0,345.75628,0,0,0
"867","TRABURP128F145D5DC","Bobby Darin","(I Heard That) Lonesome Whistle",-13.876,90.18,3,5,1,163.52608,0,1995,0
"871","TRABUUH128F4241346","Ill Nino","What You Deserve (Album Version)",-4.44,104.984,4,8,1,180.50567,0,2006,0
"891","TRABWUW128F93214D6","UKW","Allein",-7.381,97.362,3,0,1,266.762,0,0,0
"892","TRABXFI12903CC4E89","THE CHIFFONS","Doctor Of Hearts (Album Version)",-7,120.712,3,3,0,166.922,0,0,0
"895","TRABXJO12903CF0E6F","Commissioned","You Can Always Come Home",-8.132,157.869,4,8,1,342.83057,0,0,0
"898","TRABXSA128F932BD6F","Laurie Berkner","The Cookie Bakers of the Night",-16.263,144.71,4,5,1,233.45587,0,2001,0
"899","TRABXSN128F92E7B93","DJ Slugo","Whip It",-9.699,150.056,4,1,1,199.20934,0,0,0
"904","TRABYCO128F4271180","Greater Vision","Everyone_ Everywhere_ Everytime",-10.3,135.955,4,10,0,223.76444,0,0,0
"908","TRABYSX12903CFC9E4","Hysterie","Imagination",-10.976,130.032,4,0,1,389.642,0,2005,0
"921","TRABZYK12903D000B2","Taboo","Sous la Tour Eiffel",-6.366,131.968,4,9,0,301.71383,0,0,0
"1206","TRACACF128F4261F09","Tanto Metro & Devonte","Sometimes",-9.01,105.671,4,6,0,207.56853,0,0,0
"1214","TRACAOS128F42300B8","Dave Eggar","Wave",-23.15,100.893,4,1,1,225.04444,0,2002,0
"1232","TRACBRM128F425C2C3","La Portuaria","Alguna Vez",-13.607,112.071,4,9,1,148.00934,0,0,0
"1249","TRACCVN128F92DAE3D","String Trio Of New York","Ju Ju",-18.245,130.316,5,9,0,392.4371,0,0,0
"1253","TRACCXJ128F92E984B","Portable","Theresa",-18.152,116.005,4,10,0,362.60526,0,2003,0
"1266","TRACEPP128F93576FC","Arthur Tracy","Dance_ Gypsy_ Dance",-15.01,138.25,4,5,0,161.38404,0,0,0
"1268","TRACETS128F9313A75","C.C. Adcock","Good Loving",-7.071,172.716,1,7,1,121.0771,0,0,0
"1281","TRACFRC12903CFEDD6","Pee Wee King","Railroad Boogie",-11.473,89.201,4,5,1,154.69669,0,0,0
"1290","TRACGDB128F93509E0","Baby Grand","Melodica",-9.042,114.011,4,9,0,294.55628,0,0,0
"1297","TRACHAL128F427DD25","New Roanoke Jug Band","When Those Two Towers Fell",-13.873,96.212,1,0,1,178.20689,0,0,0
"1298","TRACHFO12903CB3009","Warren Barfield","Shadow",-6.748,117.985,4,11,1,207.51628,0,2006,0
"1300","TRACHHO12903CF8CCA","Orquesta Broadway","La Sitiera",-8.612,95.243,4,9,1,226.66404,0,0,0
"1304","TRACHTD128F92EE238","David Martin","It Must Be",-8.57,133.925,4,4,0,286.4322,0,0,0
"1309","TRACICJ128F14ADFB8","Michael Card","So Many Books ... (The Word Album Version)",-7.005,122.403,4,9,1,163.082,0,0,0
"1311","TRACIIS128F425DF68","Megadrums","Drummer's Circle",-15.777,118.713,4,11,1,237.24363,0,0,0
"1330","TRACKML128F428C905","Rita Chiarelli","Doggin' Around",-9.517,90.282,3,5,1,237.7922,0,2004,0
"1337","TRACLCX128F4251463","Superchumbo","Irresistible! (Maurel & Fauvrelle LESS Mix)",-7.634,127.992,4,6,0,673.2273,0,0,0
"1363","TRACMOL128F424B776","Chango Spasiuk","De Bombacha Y Alpargatas",-13.763,194.156,4,9,1,131.57832,0,0,0
"1366","TRACMTI128EF342A56","Yahir","No seamos tontos",-5.737,131.938,4,0,1,216.81587,0,0,0
"1374","TRACNBU128F930EDBB","Pablo Montero","Ni Gota De Rencor",-8.596,100.048,4,2,1,199.94077,0,0,0
"1378","TRACNPT128F92FBE31","Richard Galliano","French Touch",-16.937,79.53,5,4,0,201.09016,0,1999,0
"1384","TRACOAF128F145D996","Tomorrow","Colonel Brown (1999 Digital Remaster)",-11.216,138.028,4,2,1,173.26975,0,0,0
"1388","TRACOIZ128F933E368","Faye Adams","My Greatest Desire",-11.508,110.323,3,3,1,144.1171,0,1961,0
"1389","TRACOLN12903CCAF8B","Cali","Sta giu' (feat. Dj Rockdrive)",-4.184,187.716,4,1,1,222.17098,0,0,0
"1390","TRACONJ128F4272091","SilvÃ©rio Pessoa","Eu vi a maquina voadora",-11.448,95.997,3,4,1,364.48608,0,0,0
"1396","TRACOVO128F1470021","Tina Britt","He Put The Hurt On Me",-7.162,118.835,1,3,1,177.94567,0,2006,0
"1397","TRACPEU128F426EB1F","Sonny Terry & Brownie McGhee","Be Good To Me",-17.019,106.237,4,7,1,168.64608,0,0,0
"1402","TRACPUC128F92ED1D1","liquid soul & freq","Liquid Frequencies (liquid Soul Mix)",-6.318,0,3,1,1,402.62485,0,0,0
"1426","TRACSFC12903CEAF33","Steve Wilson","Your God Isn't Listening",-14.51,100.006,4,7,1,260.38812,0,0,0
"1440","TRACTSM128F4221007","Javier Mendoza Band","RÃ¡pido Nos Vamos",-4.639,117.116,4,2,1,295.57506,0,0,0
"1441","TRACTTU128F423E9BC","Sapo","El Mes Alt",-5.155,141.45,1,4,0,219.74159,0,2003,0
"1447","TRACUDB128F932030C","Kenny Price","Biloxi",-11.857,117.076,4,9,1,129.25342,0,0,0
"1454","TRACUMR128F932C675","Soilwork","Machine Gun Majesty [Live] (Album Version)",-3.049,93.235,1,7,1,323.21261,0,2000,0
"1457","TRACUVF128F4250C51","Shaggy","Alimony",-7.751,89.998,4,6,1,232.30649,0,1994,0
"1460","TRACVBQ128E07855EE","Nicole C. Mullen","This This (LP Version)",-5.946,130.64,5,9,1,164.8322,0,0,0
"1484","TRACXHN12903CD2B4C","Charles Williams","Barrage",-12.91,74.666,1,0,1,87.87546,0,0,0
"1491","TRACXRL128F9317EAE","Bally Sagoo","Mele Wich Ayee (Shaan Remix)",-12.392,111.901,4,6,0,373.39383,0,0,0
"1492","TRACXTK128F92CC024","Champion Jack Dupree","Christina Christina Blues",-21.723,95.026,4,3,1,200.80281,0,0,0
"1499","TRACYHQ12903CCE804","Charlie Cruz","Si No Te Hubieras Ido",-2.968,200.534,4,2,1,288.83546,0,0,0
"1501","TRACYMT128F933333D","Indigenous","Wanikaa (Featuring Abramz_ Krazy_ Lyrical G_ Saint Ca and Sylvester)",-6.724,108.018,4,5,1,201.482,0,0,0
"1835","TRADBBM128F930DC49","Roy Rogers","My Heart Went That-A-Way",-18.118,185.246,5,7,1,182.67383,0,0,0
"1837","TRADBOS128F92E6F5E","Biddu","Baat Ban Jaye",-12.548,108.751,4,2,1,195.39546,0,0,0
"1853","TRADCYH128F931532A","Far Too Jones","Use Me",-4.771,127.267,1,9,1,249.02485,0,1997,0
"1858","TRADDCY128F931C4E6","Shamen","Destination Eschaton (Hardfloor Vocal Mix)",-6.519,86.561,5,7,1,443.03628,0,2002,0
"1859","TRADDEX128F4250DFC","Mighty Diamonds","In De Dance Again",-10.484,162.736,4,7,0,208.87465,0,0,0
"1860","TRADDFC128F930EDBD","Pablo Montero","Aquel Mundo De Amor",-9.627,146.654,1,5,1,163.29098,0,0,0
"1872","TRADEME128F9301CBB","The Winans","Free (Album Version)",-7.68,104.856,4,10,1,263.20934,0,0,0
"1881","TRADFEO128F9342B4B","FlÃ¡vio JosÃ©","Ã‰ Sempre Assim",-5.695,164.815,4,9,0,219.29751,0,0,0
"1885","TRADFLB128F9339370","Brian Auger's Oblivion Express","Inner City Blues (Alternate Mix) (Bonus Track)",-10.284,193.84,7,5,0,265.7171,0,0,0
"1897","TRADGMF12903CAD473","Ray Conniff","Yesterdays",-14.286,65.852,4,0,1,191.63383,0,0,0
"1908","TRADHMQ128F932EB96","Bobby Vee","Wink Of An Eye",-10.872,132.109,4,10,1,256.28689,0,0,0
"1916","TRADHZN128F428DA0D","FIR","Lydia [Piano Version]",-14.44,122.041,3,11,0,206.57587,0,0,0
"1918","TRADIKB12903CBC05F","Zeltinger Band","Wo bleibt die Mark?",-7.768,140.264,4,1,1,222.24934,0,0,0
"1924","TRADJFK128F92FB281","Statues","There Are Things I Think You Should Know",-6.618,173.357,4,1,0,155.6371,0,0,0
"1928","TRADJIZ128F934DCF4","X-Raided","Thug Queen",-6.83,161.976,4,4,0,242.59873,0,0,0
"1946","TRADKYU12903CAF981","John Brown","Uncle Interlude",-13.816,77.692,1,11,1,24.47628,0,0,0
"1953","TRADLSQ128F92FF1E7","Sugar Minott","All Kind of People",-11.706,121.284,1,11,1,211.06893,0,0,0
"1954","TRADLWU128F42864E3","Ini Kamoze","Hole In The Pumpkin",-13.762,95.021,4,6,0,234.84036,0,0,0
"1956","TRADLYR128F14821C5","Out Of The Grey","The One I've Been Waiting For (Diamond Days Album Version)",-10.239,153.642,4,0,1,252.62975,0,0,0
"1968","TRADMZH12903CE4AD0","Los Hispanos","El Aranero",-12.384,88.343,4,0,1,242.28526,0,0,0
"1977","TRADNOD128F4262F3D","Kartik Seshadri","Raga Anandi Kalyan (Alap_ jor and jhala)",-23.684,88.329,3,1,1,1519.28118,0,0,0
"1987","TRADOEY128F42974FF","Irwin Goodman","Liverpoolin pokia",-4.398,155.735,1,10,1,157.33506,0,1985,0
"1989","TRADOVU128F9340CEE","Bill Douglas","Caroline",-23.771,106.117,4,3,1,185.67791,0,0,0
"1992","TRADOYN128F42951C9","Lenn Hammond","The Door",-7.622,154.356,4,1,1,216.47628,0,0,0
"2004","TRADPYV128F92D308A","Francky Vincent","Ma GarÃ§onniÃ©re",-4.613,111.95,4,2,1,207.90812,0,0,0
"2012","TRADQUL128F93274F3","Georges Delerue","Ouverture",-13.074,141.652,7,2,0,113.73669,0,0,0
"2013","TRADRDP12903CC6522","Ronnie Milsap","Up To Zion (High Key-Premiere Performance Plus w/o Background Vocals)",-6.652,88.947,3,5,0,171.25832,0,0,0
"2015","TRADREG128E07983B8","VHS Or Beta","Solid Gold (Evolution Mix) (2005 Digital Remaster)",-6.992,126.984,4,9,1,508.02893,0,2002,0
"2017","TRADRIH128F92D9646","O'2L","Little Edith",-9.344,130.091,3,5,1,290.08934,0,2005,0
"2021","TRADRKK128F92FF034","Zen Lemonade","Brazil Mon Amour",-9.535,134.21,4,7,1,493.7922,0,2001,0
"2031","TRADSIB128F93177AB","The Clancy Brothers","Marie's Wedding",-21.511,92.326,4,1,0,164.07465,0,0,0
"2032","TRADSMV128F4266DC6","Andy Griffith","I Love To Tell The Story  (Love To Tell The Story Album Version)",-15.661,105.129,4,10,1,173.7922,0,0,0
"2035","TRADSQX128F14B0418","Ice-T & Chuck D","Round Two Wrap-Up",-13.276,109.135,1,2,0,26.01751,0,0,0
"2042","TRADTID128F9305BC4","Mil","Dis moi",-5.041,199.747,4,1,1,200.56771,0,0,0
"2049","TRADTRQ128F92FBA4A","Pardesi","Pardesi Pind Wich Ageya",-13.242,98.824,4,8,0,254.9024,0,0,0
"2051","TRADTTI128F4295512","Spieluhrmelodien","Zeigt her eure FÃ_ÃŸe",-10.823,94.977,4,2,1,131.94404,0,0,0
"2052","TRADTWP128F932A987","Marco Beltrami","Past Meets Present",-17.169,188.068,3,5,1,170.52689,0,0,0
"2059","TRADUMK128F931E994","Tiny Tim","You Called It Madness [But I Call It Love] [Live At Royal Albert Hall]",-14.23,167.477,3,5,1,197.90322,0,2000,0
"2068","TRADVCK128F92FE22E","The Brooklyn Tabernacle Choir","All That You Need",-14.173,115.371,1,7,1,257.30567,0,1995,0
"2070","TRADVEH128F4254C0B","Capleton","Conscience Ah Heng Dem (interlude)",-15,170.781,1,3,0,29.41342,0,2000,0
"2073","TRADVJK12903CC7D31","Mickey And The Students","Gimme Gimme Song",-7.329,107.433,3,7,1,914.02404,0,0,0
"2093","TRADXKQ128F9309A12","Tabu Ley Rochereau","Maputo",-12.338,136.248,4,11,0,456.61995,0,0,0
"2124","TRADZZP128F428BCE6","Damone","Child Of The Night",-4.272,154.093,4,6,0,217.20771,0,2006,0
"2429","TRAEADE128F423BEF8","Joe Turner","Here Comes Your Iceman (LP Version)",-13.984,88.109,4,10,1,233.92608,0,0,0
"2445","TRAEBPU12903CE743E","Bill Laswell","The Gary Selchie - Solas",-19.814,105.218,4,3,0,132.67546,0,0,0
"2446","TRAEBQO128F933C48A","Francis Lai","La valse du mariage",-9.853,88.967,3,7,0,123.24526,0,2003,0
"2447","TRAEBSG128F9317B95","Herbst9_ Z'ev","Awakening of the Soulless",-14.775,91.695,3,10,0,245.02812,0,0,0
"2464","TRAEDXO128F421B908","Shaman","For Tomorrow (live)",-4.462,120.25,3,2,0,404.06159,0,0,0
"2486","TRAEGDO128F42705BF","Andy Griffith","Just A Closer Walk With Thee",-16.334,100.018,4,2,1,179.93098,0,0,0
"2489","TRAEGHJ12903CE26DF","IYOV","Hipster Haircut",-3.909,194.53,4,11,1,120.16281,0,0,0
"2495","TRAEGRR128F422285F","Five Fingers of Funk","Genuine",-8.792,0,0,0,1,1400.37179,0,1998,0
"2496","TRAEGRU128F9358874","Michael Whalen","A New Heart",-15.968,110.1,4,10,1,317.70077,0,2004,0
"2499","TRAEHLP128F933720D","The Grip Weeds","Changed",-5.853,130.459,4,10,1,314.14812,0,0,0
"2517","TRAEJAC128F427FBDE","Paul Taylor / Terry Dexter","Long Distance Relationship",-7.284,135.87,4,9,1,270.21016,0,0,0
"2520","TRAEJIW12903CE0B99","Bukue One","Ready Now",-11.601,188.947,5,11,1,239.38567,0,0,0
"2523","TRAEJWK128F149EA60","Crazy Horse","Scratchy (Takes 1-3 / bonus track)",-11.252,119.649,5,9,1,732.39465,0,0,0
"2528","TRAELGF128F42265A9","Barbara Lusch","Now_ Baby_ or Never",-6.605,92.215,1,7,0,259.73506,0,0,0
"2529","TRAELHH128F92CF21E","RaphaÃ«l","Le Petit Train (MixÃ© Par Mark Plati)",-6.301,150.096,5,0,0,211.01669,0,0,0
"2534","TRAELWU128F4230D12","Mance Lipscomb","Motherless Children (Remastered Version) (Take 2)",-19.24,153.765,4,3,1,180.03546,0,0,0
"2543","TRAEMRI128F425F33D","Rene Touzet","Mi Son Maracaibo",-12.565,112.067,4,10,1,288.33914,0,0,0
"2550","TRAENEZ128F427CCB4","Frankie Randall","Rudolph The Red Nosed Reindeer",-14.179,134.857,4,8,0,200.75057,0,0,0
"2551","TRAENGX12903CBDFF6","The Pineapple Thief","Snowdrops",-10.06,129.277,4,2,1,356.54485,0,2006,0
"2553","TRAENIZ128EF362B86","Flor Silvestre","Luna De Octubre",-12.972,84.273,1,4,1,157.46567,0,0,0
"2556","TRAENKS128F92F1780","Joe Heaney","The Ferocious O' Flahertys",-26.343,224.471,1,1,1,52.76689,0,0,0
"2570","TRAEOGF128F423896A","Singing Melody","Someone To Hold",-10.846,88.897,4,9,1,214.90893,0,0,0
"2572","TRAEOHK128F932F77A","Bill & Gloria Gaither","He Will Lead His Children Home",-12.37,110.167,4,1,1,162.06322,0,0,0
"2598","TRAEQQE128F42920E3","Skeeter Davis","He Says The Same Things To Me",-10.38,89.219,3,4,1,168.48934,0,0,0
"2601","TRAEQZJ128F93522F8","Crazy Horse","E se tu lontana sei",-10.247,106.854,3,2,0,191.65995,0,2006,0
"2607","TRAERMS128F427EC54","Anat Ben David","Moon Boom",-8.913,100.042,4,0,0,213.7073,0,0,0
"2609","TRAEROB12903CE3E7D","Pepper","Stormtrooper (Live)",-5.356,148.712,4,11,0,108.93016,0,2009,0
"2613","TRAERST128F4266F90","Bob Carlisle","Man Of No Reputation",-16.196,103.634,4,7,1,331.25832,0,1994,0
"2632","TRAETWO128F4261792","Dr. Elmo","Grandma's Spending Christmas with the Superstars",-16.241,106.127,4,5,1,185.5473,0,0,0
